patient_region,hospital_id,distance
Göttingen,1360,284.89
Göttingen,1361,284.89
Göttingen,1399,323.44
Göttingen,1400,323.44
Göttingen,1408,313.45
Göttingen,1419,315.28
Göttingen,1420,315.28
Göttingen,1422,298.03
Göttingen,1423,298.03
Göttingen,1424,298.03
Göttingen,1425,298.03
Göttingen,1448,269.51
Göttingen,1449,269.51
Göttingen,1450,269.51
Göttingen,1488,321.85
Göttingen,1489,321.85
Göttingen,1536,324.78
Göttingen,1537,324.78
Göttingen,1538,324.78
Göttingen,1544,358.21
Göttingen,1572,407.2
Göttingen,1573,407.2
Göttingen,1574,407.2
Göttingen,1596,385.73
Göttingen,1597,385.73
Göttingen,1608,402.62
Göttingen,1609,402.62
Göttingen,1613,434.19
Göttingen,1614,434.19
Göttingen,1615,434.19
Göttingen,1624,465.74
Göttingen,1625,465.74
Göttingen,1626,465.74
Göttingen,1627,465.74
Göttingen,1628,465.74
Göttingen,1645,342.06
Göttingen,1646,342.06
Göttingen,1647,342.06
Göttingen,1648,342.06
Göttingen,1655,340.84
Göttingen,1656,340.84
Göttingen,1657,340.84
Göttingen,1658,340.84
Göttingen,1682,382.03
Göttingen,1702,417.82
Göttingen,1703,417.82
Göttingen,1704,417.82
Göttingen,1705,417.82
Göttingen,1714,386.75
Göttingen,1715,325.75
Göttingen,1716,325.75
Göttingen,1717,325.75
Göttingen,1718,325.75
Göttingen,1719,325.75
Göttingen,1720,325.75
Göttingen,1721,325.75
Göttingen,1793,416.7
Göttingen,1794,416.7
Göttingen,1795,416.7
Göttingen,1813,379.52
Göttingen,1814,379.52
Göttingen,1815,379.52
Göttingen,1817,410.89
Göttingen,1818,410.89
Göttingen,1819,306.64
Göttingen,1824,385.51
Göttingen,1828,371.49
Göttingen,1829,371.49
Göttingen,1830,384.67
Göttingen,1831,384.67
Göttingen,1833,457.02
Göttingen,1834,457.02
Göttingen,1835,457.02
Göttingen,1836,457.02
Göttingen,1843,393.15
Göttingen,1844,393.15
Göttingen,1845,393.15
Göttingen,1887,405.72
Göttingen,1888,405.72
Göttingen,1893,451.59
Göttingen,1908,350.09
Göttingen,1909,375.82
Göttingen,1910,375.82
Göttingen,1911,375.82
Göttingen,1912,375.82
Göttingen,1913,375.82
Göttingen,1920,321.68
Göttingen,1945,267.77
Göttingen,1946,267.77
Göttingen,1956,322.1
Göttingen,1957,322.1
Göttingen,1975,289.66
Göttingen,1976,289.66
Göttingen,1977,289.66
Göttingen,1979,249.91
Göttingen,1997,216.74
Göttingen,1998,216.74
Göttingen,2003,173.82
Göttingen,2004,173.82
Göttingen,2005,191.43
Göttingen,2009,173.41
Göttingen,2017,228.4
Göttingen,2018,228.4
Göttingen,2019,228.4
Göttingen,2023,244.87
Göttingen,2024,244.87
Göttingen,2025,244.87
Göttingen,2026,244.87
Göttingen,2027,244.87
Göttingen,2028,244.87
Göttingen,2029,244.87
Göttingen,2030,244.87
Göttingen,2031,244.87
Göttingen,2032,244.87
Göttingen,2033,244.87
Göttingen,2034,244.87
Göttingen,2035,244.87
Göttingen,2036,244.87
Göttingen,2037,244.87
Göttingen,2038,244.87
Göttingen,2039,256.82
Göttingen,2055,271.81
Göttingen,2056,271.81
Göttingen,2082,148.54
Göttingen,2083,148.54
Göttingen,2084,148.54
Göttingen,2085,148.54
Göttingen,2086,148.54
Göttingen,2093,200.2
Göttingen,2096,209.17
Göttingen,2117,409.12
Göttingen,2118,409.12
Göttingen,2119,424.11
Göttingen,2120,424.11
Göttingen,2121,424.11
Göttingen,2122,394.75
Göttingen,2123,394.75
Göttingen,2133,343.05
Göttingen,2134,343.05
Göttingen,2138,348.9
Göttingen,2182,168.72
Göttingen,2183,168.72
Göttingen,2184,168.72
Göttingen,2187,334.09
Göttingen,2188,334.09
Göttingen,2193,301.86
Göttingen,2194,301.86
Göttingen,2430,320.47
Göttingen,2431,320.47
Göttingen,2432,320.47
Göttingen,2433,320.47
Göttingen,2434,320.47
Göttingen,2435,320.47
Göttingen,2436,320.47
Göttingen,2437,320.47
Göttingen,2438,320.47
Göttingen,2439,320.47
Göttingen,2440,320.47
Göttingen,2441,253.59
Göttingen,2442,253.59
Göttingen,2443,253.59
Göttingen,2444,253.59
Göttingen,2542,200.2
Göttingen,2543,200.2
Göttingen,2554,314.33
Göttingen,2565,353.57
Göttingen,2566,353.57
Göttingen,2567,353.57
Göttingen,2577,248.92
Göttingen,2699,177.51
Göttingen,2700,177.51
Göttingen,2701,177.51
Göttingen,2702,177.51
Göttingen,2727,59.4
Göttingen,2752,83.98
Göttingen,2753,83.98
Göttingen,2754,83.98
Göttingen,2755,91.89
Göttingen,2756,135.0
Göttingen,2757,135.0
Göttingen,2768,156.69
Göttingen,2769,156.69
Göttingen,2782,171.27
Göttingen,2783,171.27
Region Hannover,95,147.52
Region Hannover,96,147.52
Region Hannover,97,199.45
Region Hannover,98,199.45
Region Hannover,240,61.41
Region Hannover,243,69.79
Region Hannover,249,69.79
Region Hannover,251,84.49
Region Hannover,253,61.41
Region Hannover,254,84.49
Region Hannover,256,32.24
Region Hannover,257,56.6
Region Hannover,260,71.08
Region Hannover,262,32.24
Region Hannover,269,97.16
Region Hannover,285,31.06
Region Hannover,309,45.83
Region Hannover,312,80.06
Region Hannover,314,80.06
Region Hannover,326,69.79
Region Hannover,328,29.62
Region Hannover,329,29.62
Region Hannover,330,58.11
Region Hannover,331,29.62
Region Hannover,332,29.62
Region Hannover,334,58.11
Region Hannover,335,58.11
Region Hannover,336,45.83
Region Hannover,344,31.06
Region Hannover,345,31.06
Region Hannover,346,178.85
Region Hannover,347,178.85
Region Hannover,355,102.52
Region Hannover,358,102.52
Region Hannover,361,102.52
Region Hannover,366,83.14
Region Hannover,367,83.14
Region Hannover,405,128.45
Region Hannover,415,128.45
Region Hannover,438,178.85
Region Hannover,455,108.64
Region Hannover,458,186.62
Region Hannover,587,232.35
Region Hannover,614,266.76
Region Hannover,615,266.76
Region Hannover,616,266.76
Region Hannover,617,266.76
Region Hannover,618,266.76
Region Hannover,619,266.76
Region Hannover,708,284.5
Region Hannover,709,284.5
Region Hannover,719,295.12
Region Hannover,780,186.52
Region Hannover,781,186.52
Region Hannover,825,133.14
Region Hannover,826,133.14
Region Hannover,827,133.14
Region Hannover,835,111.66
Region Hannover,836,111.66
Region Hannover,837,111.66
Region Hannover,838,111.66
Region Hannover,847,83.29
Region Hannover,848,83.29
Region Hannover,849,83.29
Region Hannover,853,74.41
Region Hannover,854,74.41
Region Hannover,879,104.59
Region Hannover,880,104.59
Region Hannover,881,104.59
Region Hannover,882,104.59
Region Hannover,883,104.59
Region Hannover,884,104.59
Region Hannover,1008,173.91
Region Hannover,1009,173.91
Region Hannover,1010,173.91
Region Hannover,1011,173.91
Region Hannover,1068,291.97
Region Hannover,1069,291.97
Region Hannover,1134,216.59
Region Hannover,1135,216.59
Region Hannover,1136,216.59
Region Hannover,1137,216.59
Region Hannover,1138,216.59
Region Hannover,1190,205.72
Region Hannover,1191,205.72
Region Hannover,1192,205.72
Region Hannover,1193,205.72
Region Hannover,1265,241.9
Region Hannover,1266,314.5
Region Hannover,1267,314.5
Region Hannover,1268,314.5
Region Hannover,1269,314.5
Region Hannover,1270,314.5
Region Hannover,1288,272.59
Region Hannover,1289,272.59
Region Hannover,1290,272.59
Region Hannover,1291,272.59
Region Hannover,1348,346.22
Region Hannover,1349,346.22
Region Hannover,1356,367.71
Region Hannover,1360,359.92
Region Hannover,1361,359.92
Region Hannover,1399,417.13
Region Hannover,1400,417.13
Region Hannover,1408,408.46
Region Hannover,1419,411.5
Region Hannover,1420,411.5
Region Hannover,1422,392.37
Region Hannover,1423,392.37
Region Hannover,1424,392.37
Region Hannover,1425,392.37
Region Hannover,1448,365.89
Region Hannover,1449,365.89
Region Hannover,1450,365.89
Region Hannover,1488,409.88
Region Hannover,1489,409.88
Region Hannover,1536,416.92
Region Hannover,1537,416.92
Region Hannover,1538,416.92
Region Hannover,1544,448.89
Region Hannover,1572,495.38
Region Hannover,1573,495.38
Region Hannover,1574,495.38
Region Hannover,1596,478.21
Region Hannover,1597,478.21
Region Hannover,1608,496.23
Region Hannover,1609,496.23
Region Hannover,1613,529.34
Region Hannover,1614,529.34
Region Hannover,1615,529.34
Region Hannover,1624,554.15
Region Hannover,1625,554.15
Region Hannover,1626,554.15
Region Hannover,1627,554.15
Region Hannover,1628,554.15
Region Hannover,1645,436.85
Region Hannover,1646,436.85
Region Hannover,1647,436.85
Region Hannover,1648,436.85
Region Hannover,1655,434.92
Region Hannover,1656,434.92
Region Hannover,1657,434.92
Region Hannover,1658,434.92
Region Hannover,1682,478.61
Region Hannover,1702,514.07
Region Hannover,1703,514.07
Region Hannover,1704,514.07
Region Hannover,1705,514.07
Region Hannover,1714,481.82
Region Hannover,1715,420.61
Region Hannover,1716,420.61
Region Hannover,1717,420.61
Region Hannover,1718,420.61
Region Hannover,1719,420.61
Region Hannover,1720,420.61
Region Hannover,1721,420.61
Region Hannover,1793,507.12
Region Hannover,1794,507.12
Region Hannover,1795,507.12
Region Hannover,1813,475.07
Region Hannover,1814,475.07
Region Hannover,1815,475.07
Region Hannover,1817,504.91
Region Hannover,1818,504.91
Region Hannover,1819,402.19
Region Hannover,1824,479.32
Region Hannover,1828,465.76
Region Hannover,1829,465.76
Region Hannover,1830,480.79
Region Hannover,1831,480.79
Region Hannover,1833,553.78
Region Hannover,1834,553.78
Region Hannover,1835,553.78
Region Hannover,1836,553.78
Region Hannover,1843,490.02
Region Hannover,1844,490.02
Region Hannover,1845,490.02
Region Hannover,1887,501.79
Region Hannover,1888,501.79
Region Hannover,1893,543.27
Region Hannover,1908,438.0
Region Hannover,1909,461.57
Region Hannover,1910,461.57
Region Hannover,1911,461.57
Region Hannover,1912,461.57
Region Hannover,1913,461.57
Region Hannover,1920,413.97
Region Hannover,1945,357.79
Region Hannover,1946,357.79
Region Hannover,1956,407.29
Region Hannover,1957,407.29
Region Hannover,1975,378.45
Region Hannover,1976,378.45
Region Hannover,1977,378.45
Region Hannover,1979,331.78
Region Hannover,1997,311.12
Region Hannover,1998,311.12
Region Hannover,2003,262.85
Region Hannover,2004,262.85
Region Hannover,2005,280.42
Region Hannover,2009,265.88
Region Hannover,2017,323.55
Region Hannover,2018,323.55
Region Hannover,2019,323.55
Region Hannover,2023,339.86
Region Hannover,2024,339.86
Region Hannover,2025,339.86
Region Hannover,2026,339.86
Region Hannover,2027,339.86
Region Hannover,2028,339.86
Region Hannover,2029,339.86
Region Hannover,2030,339.86
Region Hannover,2031,339.86
Region Hannover,2032,339.86
Region Hannover,2033,339.86
Region Hannover,2034,339.86
Region Hannover,2035,339.86
Region Hannover,2036,339.86
Region Hannover,2037,339.86
Region Hannover,2038,339.86
Region Hannover,2039,352.31
Region Hannover,2055,367.38
Region Hannover,2056,367.38
Region Hannover,2082,245.68
Region Hannover,2083,245.68
Region Hannover,2084,245.68
Region Hannover,2085,245.68
Region Hannover,2086,245.68
Region Hannover,2093,297.35
Region Hannover,2096,302.74
Region Hannover,2117,506.24
Region Hannover,2118,506.24
Region Hannover,2119,521.24
Region Hannover,2120,521.24
Region Hannover,2121,521.24
Region Hannover,2122,491.82
Region Hannover,2123,491.82
Region Hannover,2133,440.19
Region Hannover,2134,440.19
Region Hannover,2138,445.82
Region Hannover,2182,237.64
Region Hannover,2183,237.64
Region Hannover,2184,237.64
Region Hannover,2187,404.44
Region Hannover,2188,404.44
Region Hannover,2193,375.01
Region Hannover,2194,375.01
Region Hannover,2430,243.62
Region Hannover,2431,243.62
Region Hannover,2432,243.62
Region Hannover,2433,243.62
Region Hannover,2434,243.62
Region Hannover,2435,243.62
Region Hannover,2436,243.62
Region Hannover,2437,243.62
Region Hannover,2438,243.62
Region Hannover,2439,243.62
Region Hannover,2440,243.62
Region Hannover,2441,173.89
Region Hannover,2442,173.89
Region Hannover,2443,173.89
Region Hannover,2444,173.89
Region Hannover,2542,264.01
Region Hannover,2543,264.01
Region Hannover,2554,345.87
Region Hannover,2565,382.88
Region Hannover,2566,382.88
Region Hannover,2567,382.88
Region Hannover,2577,287.55
Region Hannover,2699,141.11
Region Hannover,2700,141.11
Region Hannover,2701,141.11
Region Hannover,2702,141.11
Region Hannover,2727,120.73
Region Hannover,2752,173.1
Region Hannover,2753,173.1
Region Hannover,2754,173.1
Region Hannover,2755,165.03
Region Hannover,2756,228.97
Region Hannover,2757,228.97
Region Hannover,2768,246.42
Region Hannover,2769,246.42
Region Hannover,2782,239.4
Region Hannover,2783,239.4
Diepholz,95,125.53
Diepholz,96,125.53
Diepholz,97,191.34
Diepholz,98,191.34
Diepholz,240,129.5
Diepholz,243,146.85
Diepholz,249,146.85
Diepholz,251,163.19
Diepholz,253,129.5
Diepholz,254,163.19
Diepholz,256,111.87
Diepholz,257,136.65
Diepholz,260,132.41
Diepholz,262,111.87
Diepholz,269,157.06
Diepholz,285,90.0
Diepholz,309,35.21
Diepholz,312,0.0
Diepholz,314,0.0
Diepholz,326,146.85
Diepholz,328,104.34
Diepholz,329,104.34
Diepholz,330,109.36
Diepholz,331,104.34
Diepholz,332,104.34
Diepholz,334,109.36
Diepholz,335,109.36
Diepholz,336,35.21
Diepholz,344,90.0
Diepholz,345,90.0
Diepholz,346,124.71
Diepholz,347,124.71
Diepholz,355,123.44
Diepholz,358,123.44
Diepholz,361,123.44
Diepholz,366,59.07
Diepholz,367,59.07
Diepholz,405,49.47
Diepholz,415,49.47
Diepholz,438,124.71
Diepholz,455,31.98
Diepholz,458,110.79
Diepholz,587,206.26
Diepholz,614,232.04
Diepholz,615,232.04
Diepholz,616,232.04
Diepholz,617,232.04
Diepholz,618,232.04
Diepholz,619,232.04
Diepholz,708,268.95
Diepholz,709,268.95
Diepholz,719,261.45
Diepholz,780,140.18
Diepholz,781,140.18
Diepholz,825,102.69
Diepholz,826,102.69
Diepholz,827,102.69
Diepholz,835,97.13
Diepholz,836,97.13
Diepholz,837,97.13
Diepholz,838,97.13
Diepholz,847,70.62
Diepholz,848,70.62
Diepholz,849,70.62
Diepholz,853,113.36
Diepholz,854,113.36
Diepholz,879,114.55
Diepholz,880,114.55
Diepholz,881,114.55
Diepholz,882,114.55
Diepholz,883,114.55
Diepholz,884,114.55
Diepholz,1008,153.46
Diepholz,1009,153.46
Diepholz,1010,153.46
Diepholz,1011,153.46
Diepholz,1068,315.78
Diepholz,1069,315.78
Diepholz,1134,241.01
Diepholz,1135,241.01
Diepholz,1136,241.01
Diepholz,1137,241.01
Diepholz,1138,241.01
Diepholz,1190,251.96
Diepholz,1191,251.96
Diepholz,1192,251.96
Diepholz,1193,251.96
Diepholz,1265,241.55
Diepholz,1266,328.33
Diepholz,1267,328.33
Diepholz,1268,328.33
Diepholz,1269,328.33
Diepholz,1270,328.33
Diepholz,1288,272.79
Diepholz,1289,272.79
Diepholz,1290,272.79
Diepholz,1291,272.79
Diepholz,1348,367.55
Diepholz,1349,367.55
Diepholz,1356,393.0
Diepholz,1360,369.1
Diepholz,1361,369.1
Diepholz,1399,452.12
Diepholz,1400,452.12
Diepholz,1408,447.0
Diepholz,1419,454.11
Diepholz,1420,454.11
Diepholz,1422,429.43
Diepholz,1423,429.43
Diepholz,1424,429.43
Diepholz,1425,429.43
Diepholz,1448,409.98
Diepholz,1449,409.98
Diepholz,1450,409.98
Diepholz,1488,434.34
Diepholz,1489,434.34
Diepholz,1536,448.52
Diepholz,1537,448.52
Diepholz,1538,448.52
Diepholz,1544,477.01
Diepholz,1572,518.21
Diepholz,1573,518.21
Diepholz,1574,518.21
Diepholz,1596,509.37
Diepholz,1597,509.37
Diepholz,1608,529.69
Diepholz,1609,529.69
Diepholz,1613,566.6
Diepholz,1614,566.6
Diepholz,1615,566.6
Diepholz,1624,576.41
Diepholz,1625,576.41
Diepholz,1626,576.41
Diepholz,1627,576.41
Diepholz,1628,576.41
Diepholz,1645,474.3
Diepholz,1646,474.3
Diepholz,1647,474.3
Diepholz,1648,474.3
Diepholz,1655,470.53
Diepholz,1656,470.53
Diepholz,1657,470.53
Diepholz,1658,470.53
Diepholz,1682,522.09
Diepholz,1702,555.57
Diepholz,1703,555.57
Diepholz,1704,555.57
Diepholz,1705,555.57
Diepholz,1714,519.43
Diepholz,1715,481.0
Diepholz,1716,481.0
Diepholz,1717,481.0
Diepholz,1718,481.0
Diepholz,1719,481.0
Diepholz,1720,481.0
Diepholz,1721,481.0
Diepholz,1793,573.75
Diepholz,1794,573.75
Diepholz,1795,573.75
Diepholz,1813,533.64
Diepholz,1814,533.64
Diepholz,1815,533.64
Diepholz,1817,566.67
Diepholz,1818,566.67
Diepholz,1819,461.08
Diepholz,1824,541.5
Diepholz,1828,527.15
Diepholz,1829,527.15
Diepholz,1830,537.68
Diepholz,1831,537.68
Diepholz,1833,607.55
Diepholz,1834,607.55
Diepholz,1835,607.55
Diepholz,1836,607.55
Diepholz,1843,543.44
Diepholz,1844,543.44
Diepholz,1845,543.44
Diepholz,1887,558.78
Diepholz,1888,558.78
Diepholz,1893,608.42
Diepholz,1908,506.94
Diepholz,1909,532.16
Diepholz,1910,532.16
Diepholz,1911,532.16
Diepholz,1912,532.16
Diepholz,1913,532.16
Diepholz,1920,478.47
Diepholz,1945,424.82
Diepholz,1946,424.82
Diepholz,1956,478.17
Diepholz,1957,478.17
Diepholz,1975,446.6
Diepholz,1976,446.6
Diepholz,1977,446.6
Diepholz,1979,404.37
Diepholz,1997,372.85
Diepholz,1998,372.85
Diepholz,2003,330.62
Diepholz,2004,330.62
Diepholz,2005,348.27
Diepholz,2009,330.39
Diepholz,2017,383.77
Diepholz,2018,383.77
Diepholz,2019,383.77
Diepholz,2023,400.33
Diepholz,2024,400.33
Diepholz,2025,400.33
Diepholz,2026,400.33
Diepholz,2027,400.33
Diepholz,2028,400.33
Diepholz,2029,400.33
Diepholz,2030,400.33
Diepholz,2031,400.33
Diepholz,2032,400.33
Diepholz,2033,400.33
Diepholz,2034,400.33
Diepholz,2035,400.33
Diepholz,2036,400.33
Diepholz,2037,400.33
Diepholz,2038,400.33
Diepholz,2039,411.62
Diepholz,2055,426.41
Diepholz,2056,426.41
Diepholz,2082,297.59
Diepholz,2083,297.59
Diepholz,2084,297.59
Diepholz,2085,297.59
Diepholz,2086,297.59
Diepholz,2093,348.53
Diepholz,2096,340.46
Diepholz,2117,557.09
Diepholz,2118,557.09
Diepholz,2119,569.15
Diepholz,2120,569.15
Diepholz,2121,569.15
Diepholz,2122,538.92
Diepholz,2123,538.92
Diepholz,2133,489.09
Diepholz,2134,489.09
Diepholz,2138,491.81
Diepholz,2182,249.06
Diepholz,2183,249.06
Diepholz,2184,249.06
Diepholz,2187,406.62
Diepholz,2188,406.62
Diepholz,2193,381.44
Diepholz,2194,381.44
Diepholz,2430,268.94
Diepholz,2431,268.94
Diepholz,2432,268.94
Diepholz,2433,268.94
Diepholz,2434,268.94
Diepholz,2435,268.94
Diepholz,2436,268.94
Diepholz,2437,268.94
Diepholz,2438,268.94
Diepholz,2439,268.94
Diepholz,2440,268.94
Diepholz,2441,202.08
Diepholz,2442,202.08
Diepholz,2443,202.08
Diepholz,2444,202.08
Diepholz,2542,341.96
Diepholz,2543,341.96
Diepholz,2554,425.33
Diepholz,2565,461.95
Diepholz,2566,461.95
Diepholz,2567,461.95
Diepholz,2577,367.57
Diepholz,2699,209.44
Diepholz,2700,209.44
Diepholz,2701,209.44
Diepholz,2702,209.44
Diepholz,2727,195.74
Diepholz,2752,240.28
Diepholz,2753,240.28
Diepholz,2754,240.28
Diepholz,2755,239.08
Diepholz,2756,291.72
Diepholz,2757,291.72
Diepholz,2768,313.58
Diepholz,2769,313.58
Diepholz,2782,316.17
Diepholz,2783,316.17
Hameln-Pyrmont,95,183.36
Hameln-Pyrmont,96,183.36
Hameln-Pyrmont,97,240.05
Hameln-Pyrmont,98,240.05
Hameln-Pyrmont,240,102.18
Hameln-Pyrmont,243,74.01
Hameln-Pyrmont,249,74.01
Hameln-Pyrmont,251,111.01
Hameln-Pyrmont,253,102.18
Hameln-Pyrmont,254,111.01
Hameln-Pyrmont,256,63.88
Hameln-Pyrmont,257,78.74
Hameln-Pyrmont,260,48.47
Hameln-Pyrmont,262,63.88
Hameln-Pyrmont,269,72.46
Hameln-Pyrmont,285,75.83
Hameln-Pyrmont,309,62.8
Hameln-Pyrmont,312,84.62
Hameln-Pyrmont,314,84.62
Hameln-Pyrmont,326,74.01
Hameln-Pyrmont,328,39.16
Hameln-Pyrmont,329,39.16
Hameln-Pyrmont,330,24.74
Hameln-Pyrmont,331,39.16
Hameln-Pyrmont,332,39.16
Hameln-Pyrmont,334,24.74
Hameln-Pyrmont,335,24.74
Hameln-Pyrmont,336,62.8
Hameln-Pyrmont,344,75.83
Hameln-Pyrmont,345,75.83
Hameln-Pyrmont,346,203.15
Hameln-Pyrmont,347,203.15
Hameln-Pyrmont,355,146.1
Hameln-Pyrmont,358,146.1
Hameln-Pyrmont,361,146.1
Hameln-Pyrmont,366,113.57
Hameln-Pyrmont,367,113.57
Hameln-Pyrmont,405,123.94
Hameln-Pyrmont,415,123.94
Hameln-Pyrmont,438,203.15
Hameln-Pyrmont,455,103.23
Hameln-Pyrmont,458,195.06
Hameln-Pyrmont,587,190.44
Hameln-Pyrmont,614,226.47
Hameln-Pyrmont,615,226.47
Hameln-Pyrmont,616,226.47
Hameln-Pyrmont,617,226.47
Hameln-Pyrmont,618,226.47
Hameln-Pyrmont,619,226.47
Hameln-Pyrmont,708,240.39
Hameln-Pyrmont,709,240.39
Hameln-Pyrmont,719,254.19
Hameln-Pyrmont,780,152.64
Hameln-Pyrmont,781,152.64
Hameln-Pyrmont,825,96.74
Hameln-Pyrmont,826,96.74
Hameln-Pyrmont,827,96.74
Hameln-Pyrmont,835,72.04
Hameln-Pyrmont,836,72.04
Hameln-Pyrmont,837,72.04
Hameln-Pyrmont,838,72.04
Hameln-Pyrmont,847,49.02
Hameln-Pyrmont,848,49.02
Hameln-Pyrmont,849,49.02
Hameln-Pyrmont,853,32.99
Hameln-Pyrmont,854,32.99
Hameln-Pyrmont,879,60.06
Hameln-Pyrmont,880,60.06
Hameln-Pyrmont,881,60.06
Hameln-Pyrmont,882,60.06
Hameln-Pyrmont,883,60.06
Hameln-Pyrmont,884,60.06
Hameln-Pyrmont,1008,132.05
Hameln-Pyrmont,1009,132.05
Hameln-Pyrmont,1010,132.05
Hameln-Pyrmont,1011,132.05
Hameln-Pyrmont,1068,250.36
Hameln-Pyrmont,1069,250.36
Hameln-Pyrmont,1134,174.54
Hameln-Pyrmont,1135,174.54
Hameln-Pyrmont,1136,174.54
Hameln-Pyrmont,1137,174.54
Hameln-Pyrmont,1138,174.54
Hameln-Pyrmont,1190,171.9
Hameln-Pyrmont,1191,171.9
Hameln-Pyrmont,1192,171.9
Hameln-Pyrmont,1193,171.9
Hameln-Pyrmont,1265,197.12
Hameln-Pyrmont,1266,271.04
Hameln-Pyrmont,1267,271.04
Hameln-Pyrmont,1268,271.04
Hameln-Pyrmont,1269,271.04
Hameln-Pyrmont,1270,271.04
Hameln-Pyrmont,1288,227.83
Hameln-Pyrmont,1289,227.83
Hameln-Pyrmont,1290,227.83
Hameln-Pyrmont,1291,227.83
Hameln-Pyrmont,1348,304.3
Hameln-Pyrmont,1349,304.3
Hameln-Pyrmont,1356,326.84
Hameln-Pyrmont,1360,315.97
Hameln-Pyrmont,1361,315.97
Hameln-Pyrmont,1399,379.51
Hameln-Pyrmont,1400,379.51
Hameln-Pyrmont,1408,372.19
Hameln-Pyrmont,1419,377.03
Hameln-Pyrmont,1420,377.03
Hameln-Pyrmont,1422,355.45
Hameln-Pyrmont,1423,355.45
Hameln-Pyrmont,1424,355.45
Hameln-Pyrmont,1425,355.45
Hameln-Pyrmont,1448,331.96
Hameln-Pyrmont,1449,331.96
Hameln-Pyrmont,1450,331.96
Hameln-Pyrmont,1488,368.94
Hameln-Pyrmont,1489,368.94
Hameln-Pyrmont,1536,378.11
Hameln-Pyrmont,1537,378.11
Hameln-Pyrmont,1538,378.11
Hameln-Pyrmont,1544,409.09
Hameln-Pyrmont,1572,454.25
Hameln-Pyrmont,1573,454.25
Hameln-Pyrmont,1574,454.25
Hameln-Pyrmont,1596,439.43
Hameln-Pyrmont,1597,439.43
Hameln-Pyrmont,1608,458.27
Hameln-Pyrmont,1609,458.27
Hameln-Pyrmont,1613,492.87
Hameln-Pyrmont,1614,492.87
Hameln-Pyrmont,1615,492.87
Hameln-Pyrmont,1624,513.0
Hameln-Pyrmont,1625,513.0
Hameln-Pyrmont,1626,513.0
Hameln-Pyrmont,1627,513.0
Hameln-Pyrmont,1628,513.0
Hameln-Pyrmont,1645,400.23
Hameln-Pyrmont,1646,400.23
Hameln-Pyrmont,1647,400.23
Hameln-Pyrmont,1648,400.23
Hameln-Pyrmont,1655,397.59
Hameln-Pyrmont,1656,397.59
Hameln-Pyrmont,1657,397.59
Hameln-Pyrmont,1658,397.59
Hameln-Pyrmont,1682,444.72
Hameln-Pyrmont,1702,479.35
Hameln-Pyrmont,1703,479.35
Hameln-Pyrmont,1704,479.35
Hameln-Pyrmont,1705,479.35
Hameln-Pyrmont,1714,445.39
Hameln-Pyrmont,1715,397.02
Hameln-Pyrmont,1716,397.02
Hameln-Pyrmont,1717,397.02
Hameln-Pyrmont,1718,397.02
Hameln-Pyrmont,1719,397.02
Hameln-Pyrmont,1720,397.02
Hameln-Pyrmont,1721,397.02
Hameln-Pyrmont,1793,489.12
Hameln-Pyrmont,1794,489.12
Hameln-Pyrmont,1795,489.12
Hameln-Pyrmont,1813,450.14
Hameln-Pyrmont,1814,450.14
Hameln-Pyrmont,1815,450.14
Hameln-Pyrmont,1817,482.5
Hameln-Pyrmont,1818,482.5
Hameln-Pyrmont,1819,377.41
Hameln-Pyrmont,1824,457.24
Hameln-Pyrmont,1828,443.02
Hameln-Pyrmont,1829,443.02
